year,city_types,id_city,city_population,cpi,rev_total,own_source_rev,rev_utility,spending_direct,education_services,social_services,transportation,public_safety,envir_housing,spending_utility,sp_empl_retire_tr,debt_outstanding,cash_holdings
2008,core,432050008,145923,1.138489,4284.5,2719.14,190.02,4117.16,1598.74,106.6,443.17,450.39,562.61,409.88,106.72,3648.67,5869.31
2009,core,432050008,149405,1.142553,3494.18,2794.13,205.13,4428.94,1796,86.72,511.87,462.31,606.03,373.71,112.38,3609.46,4692.23
2010,core,432050008,152290,1.124115,4511.19,2769.72,208.21,4514.59,1753.09,91.54,466.82,471.03,623.27,567.7,114.01,3800.42,4780.56
2011,core,432050008,154526,1.089718,4289.39,2719.91,208.29,4161.52,1668.99,88.96,466.43,460.99,675.4,290.74,113.7,3560.26,4555.45
2012,core,432050008,156446,1.067624,4007.56,2688.58,237.63,4142.73,1663.28,92.5,473.53,459.15,706.3,244.79,120.9,3772.17,4751.26
2013,core,432050008,159833,1.052211,4359.84,2742.96,282.62,4318.81,1731.92,89.24,471.27,452.48,772.42,280.91,123.9,4361.91,5477.37
2014,core,432050008,163472,1.035415,4615.28,2747.54,263.79,4562.24,1745.56,95.9,479.86,456.15,976.57,250.26,124.96,4409.9,5807.13
2015,core,432050008,167048,1.034187,4127.1,2796.93,251.23,4318.85,1750.5,92.37,511,482.66,645.83,207.16,156.97,4122.6,5625.15
2016,core,432050008,170206,1.021304,4193.81,2854.95,251.08,4507.03,1940.3,92.41,528.6,475.45,454.77,284.22,276.98,3879.43,5300.14
2017,core,432050008,173682,1,4473.08,2874.8,254.53,4210.37,1744.98,85.28,523.14,439.92,608.44,237.71,174.71,3838.34,5360.38
1998,core,442033001,156549,1.503804,9403.3,4470.28,3208.03,9045.85,1216.68,2034.2,270.27,639.98,881.64,3035.74,97.43,6683.01,8941.54
1999,core,442033001,156204,1.471308,9254.12,4528.69,3181.76,9588.43,1328.76,2199.51,272.07,650.45,917.75,3153.03,102.98,6240.36,8393.73
2000,core,442033001,156183,1.423461,9062.96,4505.71,3165.54,9621.99,1266.73,1790.29,245.58,688.74,1176.79,3424.78,111.38,5505.09,7870.49
2001,core,442033001,156612,1.384077,9041.7,4524.29,3188.74,8967.17,1250.82,1646.48,298.49,722.69,890.52,3042.58,108,7692.72,8997.98
2002,core,442033001,157277,1.362535,9302.97,4966.08,3033.72,9179.69,1272.96,1710.93,277.28,730.82,837.07,3103.52,196.89,6953.72,7780.8
2003,core,442033001,157809,1.332174,9544.41,4913.81,3100.72,9489.17,1275.58,1757.08,311.81,786.47,911.38,3180.04,179.8,7064.68,7305.18
2004,core,442033001,158029,1.297618,10280.42,5138.5,3130.4,9951.2,1258.84,2088.2,271.81,796.69,1104.04,3230.03,202.6,6862.24,7587.18
2005,core,442033001,159031,1.255095,9753.04,5020.51,2981.05,10074.71,1284.88,2143.19,313.61,707.7,1014.9,3085.29,210.38,7380.88,7764.27
2006,core,442033001,159947,1.215873,10035.17,4875.37,3242.65,9700.67,1275.53,1895.23,335.66,712.51,969.7,3333.54,207.01,6978.17,7875.83
2007,core,442033001,161330,1.182201,10623.34,5390.69,3271.36,9801.88,1297.78,1830.98,299.67,852.52,945.11,3395.66,212.4,7081.91,8977.85
2008,core,442033001,162701,1.138489,9729.71,5071.74,3429.93,10072.11,1282.3,2000.86,268.78,812.33,950.07,3472.96,206.95,8068.53,8146.07
2009,core,442033001,164308,1.142553,9901.99,5167.68,3832.47,11035.9,1319.87,1907.63,339.16,729.56,986.09,3975.96,217.89,7250.67,7882.37
2010,core,442033001,165924,1.124115,10532.03,5146.11,3462.84,11043.47,1290.86,1965.11,312.19,703.12,983.11,4228.28,211.17,6907.13,8067.53
2011,core,442033001,170559,1.089718,11038.64,5227.57,3808.48,11460.48,1272.01,1969.91,306.65,731.43,957.26,4644.41,209.83,6471.77,6420.02
2012,core,442033001,172032,1.067624,10912.33,5225,3879.85,11060.24,1250.55,1935.18,294.45,808.5,932.08,4418.39,246,6200.57,6132.79
2013,core,442033001,173652,1.052211,10985.47,5274.63,3833.7,10855.32,1288.11,1887.65,306.81,849.93,964.07,4097.18,245.32,6041.69,6502.62
2014,core,442033001,174830,1.035415,10932.88,4891.57,3920.34,10662.16,1297.99,1847.07,379.3,826.05,918.32,4137.96,195.37,5778,6722.5
2015,core,442033001,174461,1.034187,11267.95,5219.46,4025.88,10787.38,1303.36,2110.97,322.14,731.41,1081.98,4123.32,261.84,5845.74,8007.8
2016,core,442033001,175851,1.021304,11516.11,5524.98,4028.34,10943.89,1288.15,2561.19,355.37,770.16,926.47,3962.77,236.3,6006.31,7992.76
2017,core,442033001,177104,1,11997.27,5694.69,4104.97,11319.27,1293.73,2704.47,327.19,797.07,950.21,4030.8,378.49,5625.5,8747.07
1998,core,442047001,171787,1.503804,8447.63,2970.44,3467.26,8387.11,1366.86,121.23,419.45,556.01,957.84,3738.2,224.5,3937.38,6343.45
1999,core,442047001,172016,1.471308,8262.89,3096.92,3402.28,7936.94,1466.75,163.17,522,534.6,819.21,3191.46,227,4235.58,7835.59
2000,core,442047001,173764,1.423461,7815.88,3119.87,3349.26,8764.6,1309.31,149.34,656.02,651.2,1031.53,3597.57,135.78,5448.04,5250.2
2001,core,442047001,173848,1.384077,8317.81,3133.73,3631.31,9015.15,1189.21,199.04,597.36,671.35,979.66,3546.38,165.45,4959.21,5727.14
2002,core,442047001,173461,1.362535,7620.28,3130.57,3383.25,7642.94,1269.88,202.73,174.28,642.75,739.4,3245.79,199.27,5892.66,6343.85
2003,core,442047001,173187,1.332174,7968.36,2973.24,3637.69,7696.41,1284.92,192.42,162.95,666.84,906.16,3369.24,212,5348.19,5552.95
2004,core,442047001,173770,1.297618,8334.55,2768.36,3783.05,8100.05,1262.56,144.01,137.35,648.33,849.5,3906.02,217.96,6473.27,6148.23
2005,core,442047001,173867,1.255095,8228.66,2925.74,3672.56,7683.1,1277.77,122.63,132.31,653.02,830.01,3525.01,229.36,6105.37,5951.08
2006,core,442047001,174764,1.215873,9055.83,3349.29,4026.27,9059.55,1262.49,112.22,216.39,698.28,1371.27,4266.12,216.39,6727.83,5986.87
2007,core,442047001,176334,1.182201,9203.83,3364.93,4014.75,8985.96,1306.45,92.13,140.74,706.99,1254.09,4359.35,229.52,6492.45,6305.82
2008,core,442047001,177783,1.138489,8418.18,3203.59,4044.96,8903.25,1337.53,82.61,165.96,689.81,1069.75,4371.89,225.41,6836.92,6285.84
2009,core,442047001,178750,1.142553,8479.64,3066.08,4451.16,9470.06,1254.09,78.09,161.34,704.1,1057.34,5015.38,230.36,7234.67,5589.3
2010,core,442047001,178909,1.124115,9115.3,3034.04,3897.1,8691.67,1230.69,75.19,135.56,708.09,1114.47,4290.29,244.77,7240.87,5597.04
2011,core,442047001,178432,1.089718,9123.72,3031.83,4081.34,8646.82,1190.53,72.13,158.79,696.37,996.78,4419.16,235.9,7726.33,6505.87
2012,core,442047001,180084,1.067624,8256.3,3120.85,3774.44,8645.48,1235.08,66.86,140.29,691.14,1148.07,4324.28,232.29,7511.79,6196.81
2013,core,442047001,181270,1.052211,8810.44,3188.94,3954.08,8828.59,1283.96,65.95,191.72,643.85,1100.89,4540.72,229.6,7656.3,6301.17
2014,core,442047001,182177,1.035415,8741.2,3113.24,3899.32,8664.16,1322.93,66.92,193.43,712,970.42,4338.62,229.46,7548.98,6267.46
2015,core,442047001,183031,1.034187,8553.97,3181.01,3917.05,8828.84,1282.27,76.37,162.08,723.73,979.11,4416.11,361.6,7400.66,7697.93
2016,core,442047001,184334,1.021304,7869.31,3112.33,3628.41,8283.44,1240.67,77.94,256.87,508.22,1055.4,4113.19,368.44,5276.46,8437.92
2017,core,442047001,185193,1,8780.86,3452.13,3657.09,8398.52,1262.3,79.82,291.15,524.39,1061.63,4174.89,366.57,4765.82,9597.4
1998,core,442079005,673395,1.503804,6881.07,2597.1,2248.98,7146.38,1922.49,482.74,263.5,721.84,495.02,2217.92,297.33,4963.92,8585.6
1999,core,442079005,679629,1.471308,7666.44,2707.86,2435.91,7742.45,2222.42,448.42,264.68,776.35,632.58,2291.23,317.88,5278.49,8860.19
2000,core,442079005,683906,1.423461,7382.51,2814.16,2276.17,7684.36,2130.17,447.93,362.11,863.08,483.53,2335.74,316.16,5926.09,9430.98
2001,core,442079005,688137,1.384077,7424.28,2912.98,2373.48,8016.66,2414.43,451.56,305.56,838.53,437.15,2405.65,366.89,5772.56,8709.04
2002,core,442079005,682522,1.362535,7568.46,3216.59,2530.86,8345.32,2224.81,557.69,203.18,806.43,562.99,2631.55,359.58,6452.89,8621.28
2003,core,442079005,678477,1.332174,7664.63,3252.49,2533.27,8485.88,2336.21,619.37,162.06,859.09,547.43,2657.94,364.88,9088.28,10503.19
2004,core,442079005,675101,1.297618,8588.87,3337.62,2478.78,11456.5,2479.96,641.72,155.54,847.27,433.82,5614.71,367.32,9432.35,8573.41
2005,core,442079005,670802,1.255095,8696.1,3604.66,2620.1,8367.9,2319.5,553.87,248.29,893.27,437.73,2542.49,387.72,9331.43,8990.08
2006,core,442079005,666952,1.215873,8607.79,3280.93,2893.71,8400.69,2261.69,535.24,258.74,835.7,431.94,2737.98,403.46,9025.3,9742.56
2007,core,442079005,665512,1.182201,9746.76,3693.89,2909.69,8472.56,2429.03,537.43,240.96,805.57,478.08,2800.48,411.1,8824.21,11059.58
2008,core,442079005,659816,1.138489,8717.07,3750.6,2907.67,9119.35,2485.36,529.32,186.25,907.87,478.63,3233.86,406.95,8373.02,10301.54
2009,core,442079005,653107,1.142553,7518.2,3693.22,3245.36,9594.22,2475.51,566.36,219.34,979.81,516.81,3445.33,427.01,8581.2,8664.57
2010,core,442079005,648051,1.124115,9497.14,3673.17,2924.56,9186.2,2502.69,546.8,183.64,978.73,481.41,3114.43,433.04,8056.95,9029.15
2011,core,442079005,652309,1.089718,9852.72,3660.94,2891.84,9137.62,2499.61,504.66,170.31,972.65,573.18,3081.41,455.1,7360.94,9307.91
2012,core,442079005,655590,1.067624,8132.98,3240.26,2639.67,9012.47,2451.48,483.78,188.07,899.09,644.48,2915.21,469.72,6752.64,8475.07
2013,core,442079005,659089,1.052211,8605.29,2997.02,2646.41,8685.4,2327.27,495.5,169.3,910.29,513.3,2876.74,491.63,6223.02,8702.19
2014,core,442079005,657877,1.035415,8580.19,3262.61,2562.59,8025.31,1623.96,504.35,140.96,923.63,510.96,2807.06,495.59,6327.52,9667.25
2015,core,442079005,655936,1.034187,7825.57,3255.26,2697.85,7601.66,1383.07,527,138.36,901.42,524.95,2779.77,524.29,6046.85,9915.11
2016,core,442079005,654876,1.021304,7188.21,3088.87,2515.11,7443.5,1341.5,566.8,149.82,904.27,461.77,2636.22,530.06,5213.88,8804.22
2017,core,442079005,653184,1,7958.67,3317.62,2394.14,7537.96,1376.49,561.52,124.74,939.4,436.1,2712.54,533.82,4704.2,9215.75
1998,core,442019003,565004,1.503804,6292.76,3185.49,1966.02,6853.78,1239.79,379.31,138.73,594.42,1253.4,2110.55,220.16,8369.13,9054.63
1999,core,442019003,566150,1.471308,6210.15,3150.38,1978.88,7087.44,1550.19,387.61,172.14,609.1,1025.07,2229.98,250.41,8818.55,8372.49
2000,core,442019003,567251,1.423461,6305.95,3116.84,1924.89,6730.19,1321.52,393.68,161.12,572.84,832.64,2113.56,257.13,8233.4,9584.42
2001,core,442019003,570439,1.384077,6175.56,3087.47,1944.68,6511.47,1295.67,376.03,131.14,549.2,764.08,2087.44,248.6,9484.11,10892.95
2002,core,442019003,574119,1.362535,5602.14,2798.77,1899.47,6523.66,1375.08,404.07,128.62,609.1,680.84,1962.91,252.15,8850.94,9308.82
2003,core,442019003,574215,1.332174,5961.08,2470.08,1935.48,6874.94,1463.76,486.54,117.59,635.61,575.02,2098.47,260.65,9542.42,8997.66
2004,core,442019003,577231,1.297618,6370.13,2597.37,1965.05,6830.11,1586.3,408.28,117.47,669.42,627.9,2051,272.32,8554.87,8342.87
2005,core,442019003,583013,1.255095,5964.35,2547.17,1909.54,6404.05,1431.37,409.08,121.9,658.55,549.46,2052.28,300.13,8039.04,7635.44
2006,core,442019003,589787,1.215873,7015.46,3259.94,2082.46,7122.82,1442.28,403.95,138.84,672.8,686.05,2255.63,288.28,8299.07,8328.81
2007,core,442019003,597597,1.182201,7496.63,3450.7,2128.85,6997.65,1396.89,417.78,178.24,709.83,719.83,2173.88,293.4,8049.44,9225.13
2008,core,442019003,605031,1.138489,6393.2,3202.99,2161.3,7047.47,1526.5,433.47,206.94,711.51,600.38,2210.49,293.49,7732.81,8315.44
2009,core,442019003,612649,1.142553,5740.76,3143.62,2356.54,7166.72,1473.3,413.59,193.99,654.74,579.19,2450.4,303.48,7423.58,6305.44
2010,core,442019003,621008,1.124115,7010.7,3105.29,2127.02,6986.2,1483.41,418.82,200.64,630.28,580.5,2220.17,308.58,8499.65,6929.3
2011,core,442019003,627753,1.089718,7276.13,3034.72,2299.31,7329.88,1476.08,422.88,189.05,653.75,677.97,2376.02,313.3,8441.43,7689.16
2012,core,442019003,635827,1.067624,6408.34,2849.68,2150.71,6991.98,1450.67,439.83,135.62,639.85,679.31,2255.55,323.33,8626.05,7921.7
2013,core,442019003,649402,1.052211,6841.87,3061.35,2091.8,6519.74,1411.87,372.92,178.36,722.17,615.33,2151.05,281.23,21347.91,19926.46
2014,core,442019003,660456,1.035415,6969.93,3003.73,2156.7,6685.87,1519.02,400.41,205.78,651.9,597.99,2145.86,266.81,20453.74,20408.83
2015,core,442019003,670180,1.034187,6639.23,3242.33,2062.4,6948.8,1597.9,308.35,226.17,638.61,890.25,2196.65,291.85,20104.44,19988.72
2016,core,442019003,680884,1.021304,6201.24,3122.94,1929.62,6766.28,1562.54,302.88,235.15,644.01,733.12,2101.03,369.27,21658.28,21512.42
2017,core,442019003,687430,1,6849.11,3081.09,1989.46,7199.62,1681.99,307.78,319.9,637.39,683.85,2404.34,300.48,21689.89,21781.99
1998,core,452220001,311263,1.503804,3373.88,2408.22,258.27,3630,1639.77,336.58,138.46,388.17,477.97,191.1,0,5700.56,3060.36
1999,core,452220001,319581,1.471308,3545.34,2502.83,279.27,3632.15,1463.37,356.28,138.97,389.44,576.45,215.51,0,6577.14,3944.01
2000,core,452220001,327182,1.423461,3732.79,2619.35,257.83,4135.22,1745.82,382.91,241.71,394.37,488.5,326.87,0,6444.25,3582.82
2001,core,452220001,333735,1.384077,3819.69,2662.71,268,4159.32,1936.9,360.91,193.61,408.38,456.6,272.33,0,6141.14,3249.71
2002,core,452220001,336304,1.362535,3992.62,2873.32,214.03,4052.89,1748.56,367.61,161.25,430.6,414.8,321.36,0,5885.39,3018.91
2003,core,452220001,339085,1.332174,3896.43,2659.85,248.87,3959.4,1830.07,139.28,216.85,465.35,511.48,228.12,0,6151.61,3162.46
2004,core,452220001,340699,1.297618,4076.48,2901.32,239.08,3957.06,1819.99,110.46,192.8,466.32,384.77,203.87,0,9421.51,6326.49
2005,core,452220001,342162,1.255095,4372.58,3195.24,225.35,4041.29,1787.1,410.33,204.35,445.57,392.81,214.42,0,9714.95,6914.29
2006,core,452220001,344472,1.215873,4480.45,3192.78,232.49,4373.4,1838.33,425.66,211.11,456.17,514.93,206.07,0,10804.49,8154.42
2007,core,452220001,350759,1.182201,4965.98,3515.68,266.48,4595.71,1749.43,456.96,242.72,452.41,744.97,208.59,0,11053.37,9010.52
2008,core,452220001,355940,1.138489,5122.34,3616.08,198.57,5810.84,1761.26,499.46,848.11,460.88,1107.27,276.61,0,13025.05,9961.97
2009,core,452220001,359679,1.142553,5256.32,3755.66,228.77,5716.63,1760.59,579.92,341.02,490.38,1331.34,226.42,0,13970.33,10273.61
2010,core,452220001,363426,1.124115,5931.87,4426.37,237.33,6202.78,1789.4,573.6,294.9,469.07,1729.16,246.12,0,13713.18,9547.13
2011,core,452220001,366136,1.089718,4815.15,3223.27,232.15,5002.33,1869.08,562.98,248.77,470.74,603.8,230.3,0,13933.41,10646.05
2012,core,452220001,370485,1.067624,4501.47,2981.24,267.94,4578.29,1671.73,557.24,227.35,457.94,414.87,228.27,14.83,12936.97,9885.18
2013,core,452220001,375906,1.052211,4348.33,2898.87,235.45,4463.42,1669.09,518.26,230.09,463.84,393.57,254.74,0,12430.13,9156.57
2014,core,452220001,379266,1.035415,4509.47,2879.32,237.82,4475.12,1746.53,495.59,201.27,443.01,379.92,298.45,0,10119.1,8840.98
2015,core,452220001,383074,1.034187,4448.48,2918.05,239.21,4389.42,1766.22,528.91,175.45,461.01,369.63,318.1,0,11643.43,8597.2
2016,core,452220001,389101,1.021304,4511.03,3009.16,166.35,4607.26,1981.84,538.3,182.38,467.33,364.93,318.39,0,10817.46,8902.48
2017,core,452220001,394780,1,4439.42,3051.92,167.4,4645.27,2023.49,544.57,184.53,479.42,369.88,316.95,2.41,10148.8,9035.18
1998,core,452227001,620647,1.503804,5703.15,2968.63,1684.82,5113.51,1334.46,278.87,137.47,518.43,358.53,1581.17,124.01,12717.44,9728.21
1999,core,452227001,637457,1.471308,5962.51,3119.66,1816.2,6366.83,1609.18,270.66,498.01,541.63,441.62,1809.77,147.73,12037.66,8167.48
2000,core,452227001,656098,1.423461,6447.5,3438.27,1736.23,6126.99,1628.31,303.3,460.28,597.9,399.92,1599.75,154.73,11641.73,8418.96
2001,core,452227001,675775,1.384077,6352.62,3764.73,1899.41,6246.97,1423.29,306.19,278.51,613.42,478.89,2008.68,165.9,12038.71,8606.53
2002,core,452227001,691119,1.362535,6193.9,3936.84,1838.04,6568.21,1444.95,290.37,215.52,552.7,679.22,2112.19,173.13,11834.94,8688.62
2003,core,452227001,688644,1.332174,6178.53,3941.78,1696.23,6728.95,1438.06,347.06,508.5,718.42,767.39,1878.23,179.03,12240.74,8193.33
2004,core,452227001,690293,1.297618,7226.43,3849.83,1996.89,6739.25,1379.99,359.48,275.8,701.56,683.9,2226.08,190.37,11595.81,7719.48
2005,core,452227001,696973,1.255095,6569.09,3780.72,1727.32,6505.64,1414.66,332.29,291.91,669.74,759.57,2014.99,190.37,11075.19,7299.54
2006,core,452227001,708423,1.215873,6596.34,3784.33,1792.83,6652.29,1575.4,320.94,282.45,666.01,769.28,2062.65,188.81,9790.34,6977.41
2007,core,452227001,730373,1.182201,7163.87,3900.35,2023.93,6618.27,1557.07,295.01,264.64,685.18,708.46,2150.28,192.47,10827.2,7675.67
2008,core,452227001,749641,1.138489,6792.05,3734.68,1837.73,6570.79,1588.72,293.26,269.56,682.92,704.19,2112.47,187.51,10912.06,8504.62
2009,core,452227001,764945,1.142553,5842.28,3948.42,2117.37,7557.18,1667.19,307,340.22,770.78,896.72,2552.52,238.64,11445.96,8143.82
2010,core,452227001,780172,1.124115,7441.86,3852.63,1989.3,7297.65,1651.02,267.42,359.83,758.41,833.6,2418.49,248.31,11608.04,8728.12
2011,core,452227001,806423,1.089718,6978.64,3667.09,1825.65,6904.96,1505.36,237.68,378.15,745.18,795.71,2183.62,248.32,11016.68,8189.79
2012,core,452227001,828694,1.067624,6830.23,3737.15,1922.92,6796.23,1354.24,378.12,422.52,722.27,841.31,2099.13,258.05,10752.13,8056.62
2013,core,452227001,854841,1.052211,6774.85,3745.22,1748.98,6695.86,1345.24,375.21,452.06,709.77,847,2029.35,257.24,10527.61,7984.63
2014,core,452227001,875463,1.035415,6799.92,3772.53,1661.78,6572.74,1336.37,360.37,423.61,695.52,819.52,2007.73,268.8,8975.29,8362.5
2015,core,452227001,901734,1.034187,7088.45,4167.04,1867.16,7002.92,1364.14,491.98,498.53,720.68,878.43,2060.42,270.67,10478.1,8343.8
2016,core,452227001,921545,1.021304,7105.05,4428.93,1812.22,6889.16,1336.63,556.52,531.77,746.52,811.74,1900.82,281.37,10927.19,9179.38
2017,core,452227001,939768,1,7544.28,4586.72,1810.86,7237.8,1393.82,620.34,733.1,758.52,807.17,1909.64,287.48,9510.6,9438.64
1998,core,452178003,276614,1.503804,3792.59,2353.48,331.37,3778.22,1744.57,203.78,175.98,405.86,367.24,461.18,0,3859.3,3291.5
1999,core,452178003,276596,1.471308,3888.04,2430.29,338.77,3736.59,1731.25,194.65,276.63,421.26,308.76,342.21,0,4131.69,3256.28
2000,core,452178003,275968,1.423461,3996.46,2410.59,364.12,4055.64,1761.24,251.8,259.27,456.68,322.04,483.61,0,4195.83,3095.98
2001,core,452178003,277804,1.384077,3968.27,2368.8,418.12,3922.11,1617.58,244.38,256.55,405.96,411.01,549.04,0,3842.92,2879.54
2002,core,452178003,278200,1.362535,4190.48,2519.86,466.91,4086.3,1656.93,248.27,224.49,415.16,380.75,600.62,0,4173.48,2990.85
2003,core,452178003,280886,1.332174,4150.2,2446.67,390.76,4127.23,1732.76,250.06,230.02,429.45,455.69,511.59,0,3953.47,3096.96
2004,core,452178003,282500,1.297618,4182.67,2470.09,437.65,4248.89,1696.87,258.49,214.13,461.67,406.63,591.01,0,4550.02,3654.95
